,predict
234,4.466747277353583
235,4.289462356789161
236,4.184699326873636
237,4.163292468348456
238,1.8239188116611285
239,5.228117445238722
240,4.797382874850556
241,4.6977484313025055
242,3.7178824700422743
243,4.581058979322164
244,4.977035100779968
245,4.592362993648806
246,4.274758445356669
247,4.462292716269613
248,4.538882427521236
249,4.371296721002191
250,3.8978968098781683
251,4.652011768967042
252,4.39949008288826
253,4.268114704595885
254,4.847907346065568
255,5.183373173121523
256,4.371296721002191
257,4.827229221340806
258,4.371296721002191
259,4.371296721002191
260,4.6156497646562125
261,4.732669621539473
262,4.395177373324497
263,4.371296721002191
264,4.394834873397811
265,3.5563066133384735
266,4.723619065623046
267,5.060299786399412
268,4.520586787482079
269,4.337631317079613
270,4.672278956954236
271,2.425253581260841
272,4.295907667702098
273,4.371296721002191
274,4.371296721002191
275,3.2674222536062456
276,4.918452178397817
277,5.086905153777985
278,4.54388209514815
279,4.828327971002191
280,4.371296721002191
281,4.5188811390162185
282,5.152800037473765
283,4.004356983753662
284,4.939835849236744
285,4.371296721002191
286,3.035584073312954
287,4.371296721002191
288,4.858512710602745
289,3.303912606474068
290,4.778902348533078
291,4.371296721002191
292,4.25719831810821
293,4.31805827145957
294,3.8438961613982254
295,4.304367622804287
296,4.427940775713406
297,4.3910162552673215
298,4.609097373711951
299,4.399572731812305
300,5.7069347861220665
301,4.719941686417776
302,3.0628759515794926
303,4.208404814282351
304,5.352063137512889
305,4.832227123346829
306,4.371296721002191
307,3.526387344052771
308,0.9109798337057842
309,3.8986262186482747
310,4.371296721002191
311,4.371296721002191
312,4.588810493890926
313,3.7692273353886927
314,4.371296721002191
315,4.717195316028151
316,4.485047960719478
317,4.371296721002191
318,3.521718998614711
319,4.4099892855456755
320,4.856126679061248
321,4.856126679061248
322,4.286433460830436
323,4.371296721002191
324,5.0454224274645
325,2.9323942152851266
326,4.7920702678704235
327,4.3917404729837966
328,4.083321309637756
329,3.3788860252159685
330,0.9859377963450657
331,3.717878847334772
332,4.958620536426922
333,3.82547075046037
334,4.58284394227315
335,4.088531896055807
336,4.371296721002191
337,4.095145988068066
338,4.397374898442814
339,2.5187026293165493
340,4.985522283558611
341,4.669811809421441
342,4.371296721002191
343,4.371296721002191
344,4.771068307927456
345,4.875389782320794
346,4.111298881778367
347,4.299503037653902
348,5.112985407628574
349,4.546142189575148
350,3.002189784639733
351,4.579096931705104
352,3.8684490823155704
353,4.212551268631019
354,5.430884550560659
355,4.183344084783588
356,4.606561144876222
357,4.5505202756776955
358,2.4241394294960146
359,4.073022619814139
360,4.330611999715403
361,4.5586472968588305
362,4.935777048181779
363,4.371296721002191
364,4.881225397765743
365,4.76705851508516
366,4.752669491147726
367,4.331373726009076
368,0.8925627601290866
369,4.632828470198739
370,4.477264273170387
371,4.427934083855401
372,4.371296721002191
373,4.77745593059275
374,4.618841049456343
375,4.774551994300139
376,4.2948492950157755
377,5.164762175787009
378,4.431795790823127
379,3.994788352132404
380,4.682078520268192
381,4.627032522884244
382,5.12431239379914
383,4.2121221704522345
384,4.470479853177435
385,4.320650654241024
386,5.000356206964241
387,4.371296721002191
388,4.371296721002191
389,4.611744599613973
390,4.079272056327242
391,4.37399338586078
392,4.6524362695352455
393,4.514452093823614
394,5.002451429246495
395,4.653944694583524
396,4.371296721002191
397,0.14559945757620074
398,4.579946412680647
399,4.199924364622224
400,2.1016020845177112
401,4.371296721002191
402,4.322978819831103
403,4.669104174913753
404,4.671036132680091
405,4.371296721002191
406,4.683562917889963
407,5.405236240381136
408,4.982545932379773
409,5.026172283018037
410,4.483664399811216
411,3.077382193844233
412,4.297551036207175
413,4.486250756335374
414,4.601603379059631
415,4.195982238593439
416,1.2811535045066367
417,4.610692767822701
418,4.860233010745612
419,4.716920080256594
420,4.398100386689221
421,4.281567676577893
422,3.921026040428841
423,5.093033591559916
424,4.910690019884609
425,4.3216989464793105
426,4.856126679061248
427,4.460827976321434
428,4.615197323688043
429,5.193161613253499
430,3.1784427312861894
431,2.584244400310212
432,3.3858089384456242
433,2.9798032041960973
434,4.8777883872015515
435,4.860368783105248
436,4.391530773134042
437,4.397981854454632
438,4.371296721002191
439,5.224706161661442
440,4.463129761242179
441,4.205225037016655
442,3.5568119744006106
443,4.371296721002191
444,4.523013148620233
445,5.040386865804952
446,5.2678068979125126
447,4.700280605862074
448,4.597811543963121
449,4.926445013818284
450,4.371296721002191
451,4.371296721002191
452,4.14181611701941
453,4.371296721002191
454,4.850301240348169
455,5.384962438904051
456,4.371296721002191
457,4.371296721002191
458,4.408573237013271
459,4.232577742322268
460,5.116507408149916
461,3.2326825770684717
462,4.33287443618516
463,4.632653003280954
464,4.371296721002191
465,4.987762257349567
466,4.550626993712285
467,4.371296721002191
468,4.891175407902469
469,4.295967639492531
470,4.273563359548408
471,4.354168412388545
472,2.6749820881024124
473,4.906955148189168
474,1.4128263802529526
475,4.751186482288139
476,3.990742921166735
477,4.828327971002191
478,4.809639833221664
479,4.376334951099174
480,4.549378818304502
481,4.581349247713182
482,4.652717732008696
483,4.828327971002191
484,4.44871282026917
485,4.5236730931163
486,5.511547848936379
487,5.1831498593782666
488,3.9319979814503414
489,4.558396746497207
490,4.686286353097279
491,4.309434967097523
492,5.084043139304304
493,4.467029073711599
494,3.9669228241541985
495,5.187865965538959
496,4.810350575421563
497,-0.6324094857627793
498,5.2770147096059326
499,4.536574622311538
500,4.646472299184591
501,4.944894342175621
502,4.769099511983313
503,4.509871273166992
504,4.124712679222043
505,5.489883476220138
506,3.4345590453773873
507,5.088801552571712
508,4.828327971002191
509,4.1208065804785114
510,3.59726547106501
511,3.882387935998204
512,4.395215963351982
513,4.65500636782367
514,4.314219974547698
515,4.752965963970624
516,4.579122529796023
517,4.392385891107641
518,4.895429437325004
519,4.371296721002191
520,4.7736447109602
521,4.172484848227981
522,4.371296721002191
523,4.892748099671376
524,4.033307587049909
525,4.371296721002191
526,4.317587095163209
527,4.371296721002191
528,4.856126679061248
529,4.371296721002191
530,4.802900334126456
531,3.8544973442681267
532,4.489621828542382
533,3.7742774491159437
534,4.154207042033929
535,5.003361481296398
536,3.722523103171051
537,3.776788767798377
538,4.90899665078926
539,3.9492132429709033
540,4.473774085192451
541,4.140549266961718
542,5.430884550560659
543,4.389567181885487
544,4.267211476716227
545,4.5885337372264985
546,4.371296721002191
547,4.011736276670291
548,3.446997511345897
549,4.460827597266634
550,4.571536074971684
551,4.317587095163209
552,4.995405808655051
553,4.134332913326971
554,4.133256382308373
555,3.6112276415936932
556,4.72683630132865
557,3.619177663946742
558,4.97429705559153
559,4.1245022854007365
560,4.068312635241575
561,0.4271645287443686
562,3.97026176789668
563,3.7074968306649527
564,3.6493234640583188
565,3.6413601740731307
566,4.371296721002191
567,3.714119130036512
568,4.979215602405516
569,4.371296721002191
570,4.998760091925366
571,4.306420506912868
572,4.371296721002191
573,4.8297223652110315
574,4.175540073157829
575,5.019575761613807
576,4.086260190102269
577,4.55189429828096
578,4.959900978694444
579,4.8661430908192935
580,4.371296721002191
581,2.827355578396708
582,4.562487739299064
583,3.6745236077155794
584,4.231923499965208
585,4.559767872624515
586,4.2835334183362
587,4.371296721002191
588,3.9557105298561996
589,4.046396101798142
590,5.098347502252191
591,4.029464102157674
592,4.823233767831103
593,4.371296721002191
594,4.828327971002191
595,4.1252645915861015
596,2.768444723369862
597,4.609133578441885
598,4.6878619221259035
599,4.965046721002191
600,4.371296721002191
601,4.595065322728395
602,4.0246218555409525
603,4.371296721002191
604,3.958583287476173
605,4.575264765786007
606,4.688708900800306
607,3.987176089033378
608,4.992105240208072
609,4.371296721002191
610,4.994421411057289
611,4.624564365589136
612,4.371296721002191
613,5.101979666961951
614,4.423286834001837
615,4.748778738991596
616,4.371296721002191
617,4.371296721002191
618,4.771068307927456
619,4.371296721002191
620,4.371296721002191
621,4.498676726623429
622,4.9873487559450105
623,4.409924031593053
624,4.826951992966724
625,5.457749734056852
626,4.832670230535149
627,4.719317058356611
628,4.7941453590684135
629,4.546897000494893
630,4.4470932648931445
631,4.00981516647676
632,4.77979266857391
633,4.278235094695823
634,4.958551691151383
635,4.8657775633456
636,4.87441696287467
637,4.371296721002191
638,4.145798633158022
639,4.024944770919389
640,5.247273283502191
641,3.4711752825105453
642,4.1336782385283595
643,5.159244378602313
644,3.9205879536660686
645,5.065385593060466
646,3.089733485496766
647,3.657141223363649
648,4.371296721002191
649,2.1825475542796005
650,5.005983655297302
651,4.667972147613299
652,5.487224145852739
653,4.0998210091119685
654,3.930473817704613
655,3.9136207391574045
656,4.6801214464988945
657,4.1154190649079
658,4.667972147613299
659,3.6434935678226172
660,4.931640605853355
661,4.080145178967396
662,1.7345447400460405
663,4.371296721002191
664,4.371296721002191
665,4.324096206339609
666,4.057739366559209
667,4.588802389483532
668,3.664563941902593
669,4.582354052495624
670,4.604878759987619
671,4.371296721002191
672,5.673767562984931
673,4.371296721002191
674,4.821303016885183
675,1.0008685288917905
676,4.124082552953655
677,4.371296721002191
678,3.0077674713532128
679,5.0484931907820165
680,4.719941686417776
681,4.715129881993968
682,4.371296721002191
683,4.371296721002191
684,4.371296721002191
685,5.040060819717551
686,4.593027261213216
687,4.998640732732664
688,4.127941605031093
689,5.098347502252191
690,4.838524258319793
691,4.425558405097349
692,4.98738861876308
693,4.5698844996503
694,4.4018486255501195
695,5.098347502252191
696,4.567701368273083
697,4.29973593130443
698,4.371296721002191
699,4.584794878606653
700,5.028207994486711
701,4.965046721002191
702,4.3973809858892405
703,4.371296721002191
704,4.5092826415448926
705,4.579331067866582
706,4.828327971002191
707,4.371296721002191
708,4.386032250391437
709,0.8660607355691998
710,4.363882525515742
711,2.792270952494042
712,4.633393907638359
713,4.378397388311761
714,2.8609717818651097
715,4.334416247792307
716,4.371296721002191
717,5.035084685507855
718,4.390799347549514
719,4.819313992954303
720,4.371296721002191
721,4.944843746659921
722,4.718557252275434
723,4.171165782258499
724,3.8063234135381796
725,2.716510906420848
726,4.371296721002191
727,4.834573070399584
728,4.66574264593316
729,4.411391533281388
730,4.542507576740369
731,4.371296721002191
732,4.191486704526552
733,4.371296721002191
734,4.705605004141103
735,4.792429449080636
736,4.2022796594461855
737,4.404367885170003
738,4.371296721002191
739,4.811522914042945
740,4.208480100740914
741,4.371296721002191
742,4.4169486855057505
743,4.550057130354493
744,3.8496187938828514
745,4.664248609989567
746,5.430884550560659
747,4.34290021315686
748,5.10352456962871
749,4.371296721002191
750,2.783673121876944
751,4.9784256795449355
752,4.414573062075942
753,4.371296721002191
754,5.247273283502191
755,5.092559114395799
756,4.371296721002191
757,5.163533049127191
758,4.737820945465936
759,5.001084262705332
760,4.441101229049042
761,2.196662408154418
762,4.371296721002191
763,5.163533049127191
764,5.0132195730222175
765,4.422306349356022
766,3.340809489177471
767,4.371296721002191
768,4.597525221836405
769,4.567884852701274
770,4.678312278334192
771,4.414009014565053
772,4.617565117026153
773,4.4445938493005395
774,4.371296721002191
775,4.587613204654312
776,2.8981718311251505
777,5.163533049127191
778,4.510259235800266
779,5.0428436060630615
780,5.077069796413303
781,4.095268534428262
782,4.499152840534968
783,4.605014980144692
784,4.392913877928328
785,4.550425647227319
786,1.1027050975141157
787,4.371296721002191
788,4.59763822976224
789,4.223333099050277
790,4.198556853526873
791,4.414009014565053
792,3.716336874388149
793,3.658862018241061
794,4.943835060290508
795,4.8832433612789545
796,4.4705556419776435
797,2.7429057027447703
798,4.07476559206326
799,4.371296721002191
800,5.013945790837863
801,4.371296721002191
802,4.491979690220564
803,5.287072482707565
804,4.982143222186758
805,4.3977439607349345
806,4.407235743455903
807,4.371296721002191
808,4.827141539315326
809,4.739853081259631
810,1.9973604403448904
811,4.46877779071326
812,3.5612344723588913
813,4.888709150877443
814,4.785253454004447
815,4.527556375006719
816,4.403425449722985
817,4.367796475244159
818,4.406263231946339
819,3.7989371357511454
820,4.121278852840784
821,4.33287443618516
822,4.371296721002191
823,4.520705921508323
824,4.3374562593264026
825,4.7269232725106916
826,4.719941686417776
827,4.9999363379237165
828,4.428265197362118
829,4.811342717115949
830,2.012221043327135
831,4.3374751283701665
832,4.7097710249165985
833,4.404919520865528
834,3.030709857163295
835,4.348613968453168
836,4.592922751028259
837,4.327442297901374
838,4.830114042949154
839,2.658150367969364
840,4.371296721002191
841,4.378774601014452
842,4.400459111260668
843,4.574010393740076
844,2.890906382503362
845,5.016282455413199
846,4.304268587165759
847,4.562619579598004
848,4.371296721002191
849,4.35818717913582
850,4.8561898561331285
851,3.3043107594103067
852,4.371296721002191
853,5.0096706559905435
854,3.405907186097733
855,4.711179389217947
856,4.371296721002191
857,4.4618726942427696
858,4.371296721002191
859,4.371296721002191
860,4.451668941828731
861,4.6977484313025055
862,4.5012290676826785
863,5.119680634557536
864,4.524086015466087
865,4.80933096531393
866,4.179124619441097
867,4.371296721002191
868,5.0024687883014245
869,4.371296721002191
870,4.565810844131768
871,4.394475111531462
872,4.832085665681851
873,3.822134295608799
874,4.573454745442046
875,4.495721375532771
876,2.002240156629251
877,4.371296721002191
878,4.359992685526058
879,4.629921281270723
880,4.085410713602545
881,4.379272456079837
882,4.371296721002191
883,5.379703357237781
884,4.508172286753998
885,4.828327971002191
886,4.371296721002191
887,5.247750584126445
888,4.828327971002191
889,4.650929676599178
890,4.371296721002191
891,4.718351688133012
892,4.62948567185291
893,4.766482645568744
894,4.467036462721793
895,4.424547551161319
896,4.0900438803693655
897,4.371296721002191
898,4.823698754753118
899,4.543963937651081
900,4.2751673493355975
901,4.783310983200924
902,4.918777946146787
903,4.478846955082618
904,4.770898728437757
905,4.371296721002191
906,3.158727307997397
907,4.515565802335716
908,4.571164237099592
909,4.080103049061257
910,4.425400705853894
911,4.514764516221906
912,4.225826697692346
913,4.753849567982749
914,4.371296721002191
915,5.247273283502191
916,4.371296721002191
917,4.584385550679945
918,4.371296721002191
919,3.7188089609311286
920,4.564937180488494
921,5.098347502252191
922,3.4984624920895238
923,5.047037762357594
924,4.371296721002191
925,5.047037762357594
926,3.5280433840484138
927,4.740162855717081
928,4.679090169726088
929,2.364770284159608
930,4.555708526399495
931,4.9803388092665095
932,3.9615735924620172
933,4.443511060507522
934,4.118480444395762
935,4.06052250255904
936,4.815710387710322
937,4.040066972680946
938,1.9206920059325139
939,4.468258498914497
940,4.371296721002191
941,3.426569408164127
942,4.437614734777124
943,4.677160894026795
944,3.5550792050861237
945,4.5666812355148005
946,4.416223863603338
947,4.371296721002191
948,4.0308775831446795
949,3.7694540170588926
950,4.371296721002191
951,4.371296721002191
952,3.281865732128896
953,4.371296721002191
954,4.628747094450517
955,5.236347311259813
956,3.1677900349957895
957,4.935818936945088
958,4.371296721002191
959,4.371296721002191
960,4.309588750811225
961,3.6272731807162932
962,4.672403491110521
963,3.4083906104581754
964,4.371296721002191
965,5.086611761763571
966,4.478810223539018
967,4.478846955082618
968,4.4532914281090665
969,4.638321068231692
970,3.9842185961307837
971,4.96680453996011
972,4.371296721002191
973,4.371296721002191
974,3.797884293898788
975,4.605464351015551
976,3.7883777908964817
977,4.638321068231692
978,4.371296721002191
979,4.634560869234606
980,4.371296721002191
981,4.371296721002191
982,4.55610082950464
983,4.70668947213571
984,4.55467426778407
985,4.611547086753951
986,4.371296721002191
987,3.1135456191667124
988,4.42141494296805
989,3.894035073106031
990,4.667067161291475
991,4.231524905000552
992,4.330590949762014
993,3.8089682525742052
994,4.170896710161157
995,4.928033285826006
996,4.685647682633963
997,4.846744345437595
998,3.7276877625630904
999,4.399139433550299
1000,4.704197663385285
1001,4.294292031325208
1002,2.99562163047264
1003,4.350251512458014
1004,4.857983696932167
1005,4.371296721002191
1006,5.072749426565411
1007,4.371296721002191
1008,4.706202403482534
1009,3.905213145181742
1010,4.73451810324582
1011,4.371296721002191
1012,4.371296721002191
1013,4.395042296194432
1014,2.9972197814731505
1015,4.489265023403895
1016,4.601382118221353
1017,4.371296721002191
1018,4.828045192475179
1019,4.966678317456767
1020,4.614687336177386
1021,4.63500490120798
1022,4.673412537003168
1023,4.565930405753572
1024,4.4261474086177
1025,3.4200040670903786
1026,3.860358725681813
1027,4.825866700483794
1028,4.485463814996837
1029,2.2420619428411106
1030,4.647508244746245
1031,4.850498770932452
1032,4.505354536617455
1033,5.163533049127191
1034,4.521475229499597
1035,4.785817710738255
1036,5.002662685440677
1037,4.194236326889389
1038,5.006191704137698
1039,4.3875981605425975
1040,4.5188763036166
1041,4.305403094608932
1042,4.446829118413667
1043,4.7381116319588195
1044,4.71609500191554
1045,4.8580881083405645
1046,4.06241229631206
1047,4.812118428070352
1048,3.995435630059401
1049,4.371296721002191
1050,4.071174970448935
1051,4.4279220225813525
1052,4.371296721002191
1053,4.371296721002191
1054,4.571960661967772
1055,4.382080874558597
1056,2.275424228192268
1057,5.0052549147722525
1058,3.5889416274656556
1059,5.153174179173083
1060,4.371296721002191
1061,4.371296721002191
1062,4.8580881083405645
1063,4.503870306034073
1064,3.1137998632135195
1065,4.39453208571351
1066,4.620973880727017
1067,4.391129321938337
1068,5.430884550560659
1069,4.305385291712543
1070,3.4539930299151425
1071,4.753037140902301
1072,4.818968031890005
1073,4.7531952952628735
1074,4.371296721002191
1075,5.276459586476461
1076,4.721551778227942
1077,5.276459586476461
1078,4.308013247488622
1079,5.230301934396035
1080,4.473699908212703
1081,2.848710586469407
1082,5.42939802641257
1083,5.430884550560659
1084,4.632421994900758
1085,4.319550652856734
1086,4.371296721002191
1087,4.676390501121467
1088,5.025131394271066
1089,4.502994725429394
1090,4.625294699347766
1091,4.579449407496033
1092,5.007568940850504
1093,4.847108051984297
1094,4.203108208621572
1095,4.4225160325679695
1096,4.950467233168089
1097,4.657781598322802
1098,4.710901614218714
1099,4.829212341420273
1100,4.47910043973571
1101,4.593243069140305
1102,4.371296721002191
1103,4.758006864529311
1104,4.0662477694115715
1105,4.207131983137883
1106,4.477300450977362
1107,4.923751196061607
1108,4.401669194651231
1109,1.973980565324756
1110,5.094287687749835
1111,4.4027798769069815
1112,4.201047315074935
1113,4.630554108514089
1114,4.423320477800004
1115,4.371296721002191
1116,4.457515314229287
1117,4.371296721002191
1118,4.371296721002191
1119,4.371296721002191
1120,4.644466229100546
1121,4.2860562452895845
1122,3.8847557284440772
1123,3.3629438573619503
1124,2.3774910121998185
1125,4.689793954762278
1126,4.610461033789583
1127,3.6546899503124184
1128,4.461476935667358
1129,3.973794603365114
1130,4.271128866080002
1131,4.997395095698464
1132,4.417224374313624
1133,3.539278996493358
1134,3.575069055546785
1135,4.246415734554488
1136,4.299738487991428
1137,4.371296721002191
1138,5.163533049127191
1139,5.21635640241103
1140,4.182621283996534
1141,4.663963159564447
1142,4.081888812590769
1143,5.163533049127191
1144,4.10653870466252
1145,4.371296721002191
1146,4.371296721002191
1147,4.61823832572008
1148,3.432928805643207
1149,4.781297516079772
1150,4.99754291311623
1151,3.7165455252437702
1152,4.413305404260465
1153,4.409774988019806
1154,5.072950782486882
1155,5.229301688717436
1156,4.276263550247529
1157,4.468008745318189
1158,4.715610985531482
1159,4.5466331653879966
1160,4.410921690954311
1161,4.71410090369995
1162,3.029396703152421
1163,-0.8077379077573701
1164,4.1425937060111515
1165,4.681392928723469
1166,4.61641760472653
1167,4.336697333058256
1168,5.108688751436246
1169,4.371296721002191
1170,2.474829748753055
1171,2.644269462725974
1172,5.000307183088395
1173,4.757690793844141
1174,3.1454577858358235
1175,4.371296721002191
1176,4.371296721002191
1177,5.012168581592883
1178,4.4020493169300385
1179,4.555436832658117
1180,4.371296721002191
1181,4.6468685425690754
1182,5.33882586728784
1183,4.478129105814032
1184,4.255144461100967
1185,4.717037068409801
1186,4.9918753737259784
1187,4.5749762989797835
1188,4.59137640543222
1189,4.318756601291945
1190,4.668274939812
1191,4.250487925924694
1192,4.466393229413073
1193,4.7230020307874145
1194,4.794841336488009
1195,4.09448494912659
1196,4.656523275923664
1197,4.371296721002191
1198,2.193056368689842
1199,4.397521395134182
1200,4.740727763597482
1201,4.998204525207312
1202,5.054000111597146
1203,4.9958138077337
1204,4.58599147807695
1205,4.552889359607523
1206,5.001331736193957
1207,4.547711972284649
1208,3.1809171258706206
1209,4.979863611465635
1210,4.429766691600124
1211,5.415812812393462
1212,4.654264533804143
1213,4.284100563845027
1214,4.371296721002191
1215,4.66668546354028
1216,2.511742103220806
1217,4.433496847607575
1218,5.098347502252191
1219,3.112775301828804
1220,4.823146180993523
1221,4.371296721002191
1222,4.996219001836432
1223,3.568239368967483
1224,4.823444029363917
1225,5.242352054229316
1226,5.145067102721438
1227,4.5672923643098065
1228,4.555436832658117
1229,4.371296721002191
1230,3.4231463336510926
1231,4.371296721002191
1232,4.371296721002191
1233,4.806043381574421
1234,4.22321009750403
1235,4.5046089808856715
1236,5.163533049127191
1237,4.387305609356915
1238,4.431641954196583
1239,4.371296721002191
1240,4.158908655188577
1241,4.090092670276796
1242,4.777469130092203
1243,4.897587797529701
1244,4.61288562113889
1245,4.460220984554407
1246,4.965046721002191
1247,5.156313773312002
1248,4.529824325936195
1249,4.461903537010781
1250,4.371296721002191
1251,4.347939498531536
1252,4.371296721002191
1253,4.371296721002191
1254,4.3351902411591
1255,4.371296721002191
1256,4.4495356580731595
1257,4.371296721002191
1258,5.098347502252191
1259,4.81261893714703
1260,4.371296721002191
1261,4.371296721002191
1262,3.493775553279525
1263,4.949405675750585
1264,4.647836351525093
1265,4.825866700483794
1266,4.789530342367265
1267,4.491969659282302
1268,4.31426286537271
1269,4.847700316941996
1270,3.7910983384952868
1271,5.453657908108649
1272,4.68028631795513
1273,4.050149077786543
1274,4.630911648027791
1275,3.3880729547737527
1276,3.0468347264252182
1277,4.371296721002191
1278,4.310003929972747
1279,4.55045954791096
1280,4.371296721002191
1281,4.536731284336815
1282,4.29564324603647
1283,3.1893014886225064
1284,5.37221723771341
1285,4.371296721002191
1286,4.89680293998006
1287,4.371296721002191
1288,4.71550258894339
1289,4.828327971002191
1290,0.34986698034133834
1291,4.322087380665194
1292,4.16257111842716
1293,5.064404584963531
1294,4.138061926950271
1295,4.965046721002191
1296,4.828327971002191
1297,4.466225551175672
1298,4.54655544917288
1299,3.7724853532631357
1300,4.524422028824452
1301,4.426277953263759
1302,4.984884512975677
1303,4.5949731102527
1304,4.371296721002191
1305,2.0631155092218623
1306,4.993512282736685
1307,4.601167769848403
1308,5.075176204376119
1309,3.9602763941140595
1310,4.32207094707994
1311,3.9424596848237896
1312,4.997918876767547
1313,4.989951049570508
1314,3.652116880006608
1315,4.84023320557249
1316,4.360055916160903
1317,5.019088374645518
1318,4.699828736384565
1319,4.449532134060506
1320,4.898256087568441
1321,4.835959889620268
1322,4.394535474969076
1323,4.439276877707068
1324,4.500639564588875
1325,4.486906660528139
1326,4.4705556419776435
1327,4.371296721002191
1328,4.371296721002191
1329,4.390915941144725
1330,5.0495553156751924
1331,4.437942814356555
1332,4.644017761267305
1333,5.276459586476461
1334,3.6213812123432962
1335,4.371296721002191
1336,4.371296721002191
1337,4.337342849212814
1338,2.4894410502821347
1339,4.119965035117274
1340,4.617528936870075
1341,4.268284416718276
